Metabolite,PC1,Assay,Known,cv_percent,n_pools,missing_exam_1,missing_exam_5,missing_exam_6,missing_all_exams
C8_QI8146,-0.029911150118780164,C8,0,9.135973097505325,514,0.09411764705882353,0.09214466712739,0.09966777408637872,0.09471076788576424
C8_QI250,-0.029866097768375066,C8,0,4.301628050963884,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_PE.P.38.2,-0.029834425938752854,C8,1,11.632783498512678,514,0.20392156862745098,0.2073255010366275,0.132890365448505,0.18942153577152848
C8_PC.P.33.0,-0.02980024981420096,C8,1,11.01877507560061,513,0.26666666666666666,0.36857866850956,0.09966777408637872,0.26227597260673174
C8_QI10545,-0.029713274333559973,C8,0,6.348197513729528,514,0.0784313725490196,0.09214466712739,0.09966777408637872,0.08742532420224391
C8_QI7297,-0.029688918743308198,C8,0,6.274747209421375,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.51.3,-0.029576443368750566,C8,1,4.576021952825366,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI5061,-0.02956856115211838,C8,0,5.905894827357007,514,0.18823529411764706,0.3455425017277125,0.46511627906976744,0.29870319102433335
C8_QI10070,-0.029494099422080696,C8,0,65.19808313801776,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI12215,-0.029189559419357886,C8,0,4.514539623328793,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PE.O.36.4,-0.028964865813993497,C8,1,8.506498479255372,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI4346,-0.02888145197240856,C8,0,6.104529109402119,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI6845,-0.028870928295944332,C8,0,10.494588800048037,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI4588,-0.02882196005051418,C8,0,13.828063988363818,514,0.17254901960784313,0.36857866850956,0.09966777408637872,0.21856331050560981
C8_QI10817,-0.0288076308679317,C8,0,23.583793305492705,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI3325,-0.028795969673864618,C8,0,3.2966332638989253,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI8775,-0.028794452898435786,C8,0,8.697605714969683,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.54.6,-0.02877836021454197,C8,1,3.156208408212023,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_LPC.O.24.2.0.0,-0.028675625714286286,C8,1,21.346641320499828,514,0.1568627450980392,0.0691085003455425,0.09966777408637872,0.11656709893632523
C8_QI4968,-0.028547130517273523,C8,0,7.711388093282275,514,0.40784313725490196,0.46072333563695006,0.3654485049833887,0.41527028996065857
C8_QI3698,-0.028523489670535956,C8,0,6.303871261558186,514,0.0784313725490196,0.138217000691085,0.132890365448505,0.10928165525280491
C8_QI1242,-0.028513313061677144,C8,0,3.9667406249225987,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_CE.22.6,-0.028408072333108204,C8,1,2.967035095904294,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.56.3,-0.028323010150349274,C8,1,2.466326910070124,513,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI3082,-0.028285666781923572,C8,0,6.637133017680526,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI2821,-0.028274847884853672,C8,0,6.59462057353081,514,0.10980392156862745,0.1612531674729325,0.16611295681063123,0.1384234299868862
C8_TG.50.5,-0.028091454405985126,C8,1,2.268430050735005,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI8833,-0.028013670116978143,C8,0,14.13354705153779,514,0.3764705882352941,0.4376871688551025,0.132890365448505,0.34241585312545536
C8_QI7945,-0.0279085075260684,C8,0,27.673719895633425,514,0.3764705882352941,0.4376871688551025,0.16611295681063123,0.34970129680897566
C8_TG.52.1,-0.027800604033719756,C8,1,2.240312335087693,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI7657,-0.027783191081699736,C8,0,5.095901830388092,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.51.2,-0.02777693521169184,C8,1,3.8647385397910288,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_DG.36.3,-0.027555971642454713,C8,1,2.8405370120594786,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI9873,-0.027269849370944007,C8,0,3.9840005401828624,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI4578,-0.027161490508538624,C8,0,5.9278481253232425,514,0.06274509803921569,0.11518083390923751,0.09966777408637872,0.08742532420224391
C8_LPC.22.4.0.0,-0.027123561412112376,C8,1,6.059385144582617,514,0.0784313725490196,0.0691085003455425,0.09966777408637872,0.08013988051872359
C8_QI4682,-0.027034118195790973,C8,0,12.717563657632267,514,0.1411764705882353,0.2073255010366275,0.16611295681063123,0.1675652047209675
C8_QI4985,-0.027018131231151873,C8,0,2.735406939552418,514,0.09411764705882353,0.09214466712739,0.09966777408637872,0.09471076788576424
C8_QI8223,-0.02701439365817866,C8,0,6.3271142586429825,514,0.0784313725490196,0.09214466712739,0.132890365448505,0.09471076788576424
C8_TG.56.9,-0.026966409107374665,C8,1,2.4986752480252545,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI4796,-0.026925429239110434,C8,0,3.7474082593786027,514,0.0784313725490196,0.09214466712739,0.132890365448505,0.09471076788576424
C8_QI993,-0.02685624098746349,C8,0,4.34861078070025,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI9593,-0.026828416379244283,C8,0,6.543504403626886,514,0.06274509803921569,0.1612531674729325,0.132890365448505,0.10928165525280491
C8_PC.O.31.0,-0.026782361839133188,C8,1,16.56912954443081,514,0.40784313725490196,0.3455425017277125,0.132890365448505,0.3278449657584147
C8_QI7655,-0.026777101157842383,C8,0,7.16234371226513,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.52.7,-0.026689860986258446,C8,1,2.5167488133431704,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.30.0,-0.02668582896448316,C8,1,3.191952789815771,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.49.3,-0.026595885742409002,C8,1,3.402002978078844,514,0.06274509803921569,0.09214466712739,0.132890365448505,0.08742532420224391
C8_LPC.22.5.0.0,-0.026567139245289088,C8,1,5.492707524827404,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI9375,-0.02655111495039648,C8,0,9.744753870929479,514,0.06274509803921569,0.11518083390923751,0.16611295681063123,0.10199621156928457
C8_QI3132,-0.026529475593816652,C8,0,10.084535492698505,514,0.25098039215686274,0.2994701681640175,0.132890365448505,0.2404196415561708
C8_DG.36.2,-0.02643169596521721,C8,1,2.765851251512896,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI4974,-0.0263110872181863,C8,0,3.8693736148582043,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI7777,-0.026270418825982585,C8,0,50.90202863048133,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI8179,-0.0262046580910717,C8,0,50.28766539765797,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI8486,-0.02610670591400617,C8,0,14.534382664650558,514,0.1568627450980392,0.1612531674729325,0.09966777408637872,0.14570887367040652
C8_QI7585,-0.02608306473080504,C8,0,51.22374403522476,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_PE.P.40.4,-0.026080244391151884,C8,1,5.558140757215059,514,0.0784313725490196,0.09214466712739,0.09966777408637872,0.08742532420224391
C8_QI8941,-0.02606250053245155,C8,0,13.923967039302301,514,0.09411764705882353,0.11518083390923751,0.16611295681063123,0.11656709893632523
C8_SM.36.0.O2,-0.025968348453105985,C8,1,4.455750363556999,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI2435,-0.025967812086861778,C8,0,4.3841514172215925,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_CE.14.0,-0.02596667109098576,C8,1,6.011577849564179,514,0.25098039215686274,0.27643400138217,0.23255813953488372,0.25499052892321145
C8_Coenzyme.Q10,-0.025933081356481414,C8,1,9.696468093105292,512,0.09411764705882353,0.09214466712739,0.132890365448505,0.10199621156928457
C8_TG.51.5,-0.025921925855664895,C8,1,3.9963987102117535,514,0.06274509803921569,0.09214466712739,0.132890365448505,0.08742532420224391
C8_QI4927,-0.025886505644668132,C8,0,52.14552773081941,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_CE.14.1,-0.025738095805717818,C8,1,4.483737929032492,514,0.09411764705882353,0.09214466712739,0.09966777408637872,0.09471076788576424
C8_QI10384,-0.025705320007024093,C8,0,15.73483547303796,514,0.06274509803921569,0.0691085003455425,0.132890365448505,0.08013988051872359
C8_QI7880,-0.02570208838815758,C8,0,7.903992552109513,514,0.09411764705882353,0.18428933425478,0.132890365448505,0.13113798630336587
C8_QI2288,-0.02555756898445648,C8,0,10.838909763095316,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI4230,-0.02533613316206124,C8,0,4.545482441904522,514,0.0784313725490196,0.1612531674729325,0.132890365448505,0.11656709893632523
C8_TG.54.8,-0.025246887673296498,C8,1,2.5136610106918194,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI1808,-0.02523717434621942,C8,0,8.140194655589614,514,0.06274509803921569,0.11518083390923751,0.09966777408637872,0.08742532420224391
C8_QI6743,-0.025190361546509044,C8,0,4.463706940658831,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI9237,-0.02510302221876945,C8,0,61.04636628468505,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI7256,-0.025079755615239865,C8,0,3.7171854205534163,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI10615,-0.02499714544414007,C8,0,21.53170130365716,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI1620,-0.02490796997899723,C8,0,17.189759540956892,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI4993,-0.02490753816407358,C8,0,5.155743248300234,514,0.09411764705882353,0.11518083390923751,0.19933554817275745,0.12385254261984555
C8_QI4910,-0.024830685016574473,C8,0,13.115345601222447,514,0.7215686274509804,0.9675190048375951,0.5647840531561462,0.7649715867696343
C8_QI5445,-0.024782220542131285,C8,0,9.32233529179619,514,0.2980392156862745,0.322506334945865,0.16611295681063123,0.2768468599737724
C8_TG.55.6,-0.02464048522436261,C8,1,5.9221363378714,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI6793,-0.02463331488003632,C8,0,4.3484109545996255,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.58.7_A,-0.024541850719499634,C8,1,8.200162690070746,514,0.17254901960784313,0.09214466712739,0.09966777408637872,0.13113798630336587
C8_QI2801,-0.024393788109533326,C8,0,57.751016499628115,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI7749,-0.024390775642845388,C8,0,5.10047520785083,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI3827,-0.02437098403507623,C8,0,6.006762746158709,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.50.6,-0.02431630991885159,C8,1,2.68981932469926,514,0.0784313725490196,0.09214466712739,0.09966777408637872,0.08742532420224391
C8_QI11966,-0.02431526791646705,C8,0,6.081129100477143,514,0.09411764705882353,0.11518083390923751,0.09966777408637872,0.10199621156928457
C8_PC.40.1,-0.02429684029712056,C8,1,13.21110572870051,514,0.12549019607843137,0.36857866850956,0.132890365448505,0.20399242313856913
C8_QI9629,-0.02417549087741787,C8,0,8.58849196180063,514,0.0784313725490196,0.1612531674729325,0.09966777408637872,0.10928165525280491
C8_DG.38.4_B,-0.024056826576633,C8,1,4.349696287004716,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_DG.38.5,-0.02401222487636861,C8,1,3.24577886434523,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI9635,-0.023988367372139136,C8,0,6.694849565389427,514,0.09411764705882353,0.11518083390923751,0.09966777408637872,0.10199621156928457
C8_LPE.20.3.0.0,-0.023973776159478686,C8,1,13.97315104363743,514,0.5333333333333333,0.5759041695461875,0.132890365448505,0.4589829520617806
C8_QI8230,-0.023961745733028905,C8,0,5.886455175975178,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PE.36.1,-0.023757639820478797,C8,1,6.467771616145719,514,0.0784313725490196,0.09214466712739,0.09966777408637872,0.08742532420224391
C8_QI79,-0.023714488373826337,C8,0,2.8241754087458197,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_MG.15.0,-0.02366816173827763,C8,1,9.07075526308956,513,0.0784313725490196,0.11518083390923751,0.09966777408637872,0.09471076788576424
C8_MG.16.0,-0.023637516275809997,C8,1,13.07116655391287,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI11322,-0.02351768788906206,C8,0,16.81594778311548,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.48.3,-0.023444776821254863,C8,1,2.1825236489981203,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.51.1,-0.023376886273896922,C8,1,4.040748037334602,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI6885,-0.023375759566924368,C8,0,56.08086758320459,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI4273,-0.023363458346532147,C8,0,7.129764526267268,514,0.2196078431372549,0.11518083390923751,0.09966777408637872,0.16027976103744718
C8_QI11011,-0.02326876324713754,C8,0,19.486580168488143,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI1983,-0.02319334304131111,C8,0,57.27611204673874,514,0.2352941176470588,0.2073255010366275,0.19933554817275745,0.21856331050560981
C8_QI2287,-0.02309563581168945,C8,0,17.921794651752933,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI4323,-0.023077758478847327,C8,0,10.04199321850121,514,0.3137254901960784,0.36857866850956,0.09966777408637872,0.2841323036572927
C8_QI9896,-0.023072598950456765,C8,0,3.5307640120074257,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_PC.32.1,-0.023013843067668988,C8,1,3.401892637607684,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI2506,-0.02299755478225396,C8,0,13.413292906697869,514,0.10980392156862745,0.09214466712739,0.09966777408637872,0.10199621156928457
C8_QI8305,-0.02293170807642259,C8,0,9.911429979211887,514,0.06274509803921569,0.11518083390923751,0.09966777408637872,0.08742532420224391
C8_QI163,-0.022903607514018823,C8,0,4.018704652071368,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.58.10,-0.02286737215888999,C8,1,2.8620575207188668,514,0.09411764705882353,0.09214466712739,0.09966777408637872,0.09471076788576424
C8_QI5007,-0.022732851416040006,C8,0,5.911333192858493,514,0.1568627450980392,0.2533978346003225,0.132890365448505,0.18213609208800816
C8_QI11418,-0.022664361981683187,C8,0,7.5541959653759605,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI265,-0.022661552292670712,C8,0,3.1758557597368315,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI3670,-0.02263392349371724,C8,0,21.91962315391644,514,0.26666666666666666,0.46072333563695006,1.5946843853820596,0.6192627130992278
C8_TG.50.2,-0.022593356054875696,C8,1,3.7305449532647104,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI3164,-0.022585498473899814,C8,0,6.887654116977626,514,0.09411764705882353,0.18428933425478,0.09966777408637872,0.12385254261984555
C8_QI8377,-0.02254332907227485,C8,0,6.478388216091408,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_PC.31.1,-0.022501300213948305,C8,1,4.433498640980563,514,0.0784313725490196,0.09214466712739,0.09966777408637872,0.08742532420224391
C8_QI7801,-0.022298945941865107,C8,0,11.322237613065113,514,0.8784313725490196,1.19788067265607,0.132890365448505,0.8159696925542765
C8_QI4967,-0.022088876370721603,C8,0,5.032636300665432,514,0.0784313725490196,0.0691085003455425,0.09966777408637872,0.08013988051872359
C8_TG.56.2,-0.022076906044846915,C8,1,2.7433486814489383,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI11020,-0.022075574410783675,C8,0,3.1718627952423044,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI2290,-0.022068524179594377,C8,0,12.605945550569672,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI4586,-0.02196551922137506,C8,0,14.234255518384673,514,1.0823529411764705,3.50149735084082,0.3654485049833887,1.6902229345767155
C8_QI7099,-0.021946115497516717,C8,0,19.02077177333624,514,0.1411764705882353,0.2533978346003225,0.26578073089701,0.20399242313856913
C8_QI3864,-0.021830462896406756,C8,0,6.842565098449049,514,0.2823529411764706,0.414651002073255,0.16611295681063123,0.29870319102433335
C8_QI10757,-0.021813134725780742,C8,0,9.097298346058707,514,0.06274509803921569,0.0691085003455425,0.132890365448505,0.08013988051872359
C8_QI2810,-0.021788363300174987,C8,0,60.43997391904076,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_PE.P.37.4.or.PE.O.37.5,-0.02169728364684562,C8,1,11.590215614742915,514,0.18823529411764706,0.11518083390923751,0.132890365448505,0.15299431735392688
C8_TG.48.4,-0.02161431569670996,C8,1,2.3934373787748338,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.50.1,-0.02140250797702564,C8,1,3.1599693269377163,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_DG.38.3,-0.02134756562765609,C8,1,4.056671794072675,514,0.0784313725490196,0.09214466712739,0.09966777408637872,0.08742532420224391
C8_MG.14.0,-0.02132594257991267,C8,1,7.197687633392731,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.49.4,-0.021262935533973345,C8,1,4.945086629715126,514,0.1568627450980392,0.3455425017277125,0.09966777408637872,0.20399242313856913
C8_QI1778,-0.021075371317862548,C8,0,12.702529113668938,514,0.10980392156862745,0.11518083390923751,0.09966777408637872,0.10928165525280491
C8_QI543,-0.021036679702780604,C8,0,3.0410137723238915,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI5159,-0.02094588191826157,C8,0,60.159474430366124,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.48.2,-0.020890796859034447,C8,1,2.5298185801600965,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI10391,-0.02082053613038914,C8,0,5.797621219726517,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI10864,-0.020734939169427934,C8,0,9.52875083554176,514,0.06274509803921569,0.138217000691085,0.132890365448505,0.10199621156928457
C8_QI1269,-0.020709334558888078,C8,0,26.109511943747616,514,0.20392156862745098,0.2994701681640175,0.09966777408637872,0.21127786682208943
C8_QI9689,-0.020691509027107112,C8,0,6.723116024030753,514,0.20392156862745098,0.27643400138217,0.09966777408637872,0.20399242313856913
C8_QI5139,-0.020630561070838608,C8,0,3.4380690345204767,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.48.5,-0.020617616594376217,C8,1,2.830003280740099,514,0.0784313725490196,0.09214466712739,0.09966777408637872,0.08742532420224391
C8_QI4570,-0.02060849016988364,C8,0,11.406217182797219,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.50.7,-0.02060020741568773,C8,1,4.313297063025375,514,0.26666666666666666,0.36857866850956,0.19933554817275745,0.2841323036572927
C8_QI3733,-0.02051244911423106,C8,0,41.35056191888687,514,0.09411764705882353,0.138217000691085,0.09966777408637872,0.10928165525280491
C8_QI3727,-0.020499308726419654,C8,0,64.51939063637194,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_gamma.Tocopherol,-0.020455338996205313,C8,1,4.23884143758872,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_DG.34.1,-0.02037806446138713,C8,1,3.2283001332032,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI2612,-0.020247034340086404,C8,0,6.8263698785244005,514,0.06274509803921569,0.1612531674729325,0.09966777408637872,0.10199621156928457
C8_QI9988,-0.020212331216469825,C8,0,23.514068182232155,514,0.20392156862745098,0.7141211702372725,0.16611295681063123,0.356986740492496
C8_QI6599,-0.020005616433414954,C8,0,7.852821254350327,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI2673,-0.019993861640543918,C8,0,5.221930307975131,514,0.2352941176470588,0.27643400138217,0.09966777408637872,0.21856331050560981
C8_QI9694,-0.019961460697818796,C8,0,5.720592145647626,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI9128,-0.019816686635262953,C8,0,3.9171742636055025,514,0.0784313725490196,0.1612531674729325,0.09966777408637872,0.10928165525280491
C8_TG.52.8,-0.01964733686627467,C8,1,4.149067147506889,514,0.2352941176470588,0.3455425017277125,0.19933554817275745,0.26227597260673174
C8_PC.34.5,-0.019542844646104004,C8,1,4.279829495876496,514,0.06274509803921569,0.11518083390923751,0.09966777408637872,0.08742532420224391
C8_QI2984,-0.0194360013450031,C8,0,9.672240801453007,514,0.39215686274509803,0.5759041695461875,0.132890365448505,0.3934139589100976
C8_DG.34.2,-0.01942609764919791,C8,1,4.011014014131412,513,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI3917,-0.019310899246601343,C8,0,5.850149428444487,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI2623,-0.01930471671238647,C8,0,13.391443405455075,514,0.5019607843137255,0.598940336328035,0.09966777408637872,0.44441206469473993
C8_TG.54.1,-0.01912001752088981,C8,1,2.7261022199988583,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI823,-0.019106440496511976,C8,0,17.558829638449573,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.47.2,-0.019056154547592397,C8,1,3.3463285116344643,513,0.0784313725490196,0.09214466712739,0.09966777408637872,0.08742532420224391
C8_MG.18.1,-0.01898119356572648,C8,1,4.209108813634104,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_MG.18.2,-0.018973949107173725,C8,1,3.5006480318917523,514,0.06274509803921569,0.138217000691085,0.09966777408637872,0.09471076788576424
C8_TG.58.9,-0.018785330064341747,C8,1,5.582902586215511,514,0.0784313725490196,0.0691085003455425,0.09966777408637872,0.08013988051872359
C8_QI4906,-0.018754226220136137,C8,0,9.705502057620881,514,0.6901960784313725,1.9350380096751902,1.0963455149501662,1.1729564330467726
C8_QI12049,-0.018704059369784285,C8,0,3.8078291559464454,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.54.9,-0.018529479472729947,C8,1,3.630593310346704,514,0.39215686274509803,0.46072333563695006,0.6644518272425249,0.47355383942882123
C8_DG.40.5,-0.018500327606085862,C8,1,10.1017345016139,514,0.32941176470588235,0.8062658373646624,0.132890365448505,0.43712662101121963
C8_PC.30.1,-0.01846898349518659,C8,1,3.347739165408852,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_CE.20.6,-0.018384988869044983,C8,1,6.677941289997863,514,0.5176470588235295,0.783229670582815,0.23255813953488372,0.5391228325805042
C8_DG.34.0,-0.01835516126372219,C8,1,13.829552072963603,512,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI12197,-0.018335053018508015,C8,0,7.592104757706361,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI2955,-0.018307618889404884,C8,0,71.9470112298759,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI32,-0.018289207868378867,C8,0,5.35047556663288,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_TG.49.2,-0.018203884574206824,C8,1,6.052835509613346,514,0.10980392156862745,0.09214466712739,0.09966777408637872,0.10199621156928457
C8_PC.29.0,-0.018171123642359902,C8,1,8.554543363861141,514,0.580392156862745,0.691085003455425,0.23255813953488372,0.5391228325805042
C8_QI4495,-0.018132803427508275,C8,0,3.755191410285093,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI1082,-0.017987391396887226,C8,0,76.22685166446408,513,0.34509803921568627,0.3916148352914075,0.46511627906976744,0.38612851522657726
C8_DG.36.1,-0.01796620312620273,C8,1,2.866288654013871,513,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI921,-0.017864478647593295,C8,0,22.785040120681867,514,0.12549019607843137,0.2073255010366275,0.09966777408637872,0.14570887367040652
C8_QI1456,-0.01778417302487307,C8,0,5.0680393263270815,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI3326,-0.017783942461812287,C8,0,19.33627071776415,514,0.2196078431372549,0.414651002073255,1.0963455149501662,0.47355383942882123
C8_TG.53.1,-0.017729445468147035,C8,1,3.8977539132451042,514,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
C8_QI2625,-0.017685616278431338,C8,0,7.719924667210582,514,0.0784313725490196,0.11518083390923751,0.09966777408637872,0.09471076788576424
C8_TG.46.3,-0.017256945166933203,C8,1,2.538152752923822,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_TG.46.4,-0.01702114452573675,C8,1,3.1808610963783774,514,0.18823529411764706,0.46072333563695006,0.16611295681063123,0.2695614162902521
C8_TG.56.10,-0.01689894863375586,C8,1,3.3821175095811493,514,0.09411764705882353,0.11518083390923751,0.132890365448505,0.10928165525280491
C8_TG.49.1,-0.016871982655125184,C8,1,3.9734685677655146,514,0.06274509803921569,0.09214466712739,0.09966777408637872,0.08013988051872359
C8_QI7578,-0.016724261576065175,C8,0,5.3270734718781,514,0.4235294117647058,0.8984105044920525,0.33222591362126247,0.5536937199475448
C8_DG.36.4_A,-0.01659354189896297,C8,1,4.908747606608775,514,0.1411764705882353,0.138217000691085,0.19933554817275745,0.15299431735392688
C8_Palmitoyl.EA,-0.01655208437857752,C8,1,4.149786399434719,512,0.06274509803921569,0.0691085003455425,0.09966777408637872,0.07285443683520326
